datetime,low,high,open,close,volumefrom,volumeto
2014-09-23,404.83,453.0,404.83,449.81,6.9,3021.93
2014-09-24,412.34,449.81,449.81,433.15,4.09,1716.56
2014-09-25,397.0,433.15,433.15,397.0,4.51,1856.81
2014-09-26,397.0,397.0,397.0,397.0,0.0,0.0
2014-09-27,397.0,397.0,397.0,397.0,0.0,0.0
2014-09-28,387.63,450.0,397.0,390.0,10.78,4543.24
2014-09-29,370.01,394.0,390.0,370.94,0.7155,277.85
2014-09-30,370.12,393.22,370.94,380.02,6.68,2591.8
2014-10-01,380.02,390.0,380.02,390.0,2.0,780.0
2014-10-02,370.1,390.0,390.0,370.11,0.275,102.46
2014-10-03,355.0,389.98,370.11,355.0,20.27,7557.1
2014-10-04,322.11,369.63,355.0,322.11,38.11,12816.9
2014-10-05,273.33,330.0,322.11,330.0,18.72,5862.38
2014-10-06,300.0,349.85,330.0,349.85,53.41,16835.6
2014-10-07,315.06,349.85,349.85,335.0,0.12,39.97
2014-10-08,335.0,359.98,335.0,359.98,8.1,2829.47
2014-10-09,335.16,400.0,359.98,370.19,30.22,11105.09
2014-10-10,355.59,378.99,370.19,355.59,7.78,2867.66
2014-10-11,355.59,379.0,355.59,357.18,0.4618,169.75
2014-10-12,352.83,379.0,357.18,379.0,16.63,6275.52
2014-10-13,370.1,400.0,379.0,400.0,20.85,8153.95
2014-10-14,395.28,418.99,400.0,411.26,29.73,12144.5
2014-10-15,385.48,411.26,411.26,400.31,11.23,4432.2
2014-10-16,374.61,400.31,400.31,389.14,16.08,6149.6
2014-10-17,376.73,389.14,389.14,381.01,0.05216,19.94
2014-10-18,371.0,395.79,381.01,395.79,0.9598,367.55
2014-10-19,395.79,395.79,395.79,395.79,0.0,0.0
2014-10-20,391.24,395.79,395.79,391.24,0.05,19.56
2014-10-21,371.0,391.58,391.24,391.58,9.92,3758.37
2014-10-22,371.38,393.49,391.58,388.71,2.66,1040.41
2014-10-23,365.0,388.71,388.71,368.64,11.95,4403.61
2014-10-24,355.0,373.69,368.64,373.35,7.6,2790.64
2014-10-25,355.0,373.35,373.35,359.51,7.81,2795.3
2014-10-26,359.51,384.72,359.51,362.5,6.12,2229.57
2014-10-27,362.5,368.15,362.5,364.3,0.04324,15.77
2014-10-28,352.01,365.13,364.3,365.13,0.5898,211.75
2014-10-29,335.01,365.13,365.13,335.07,8.87,3050.0
2014-10-30,335.0,350.0,335.07,346.02,7.56,2554.41
2014-10-31,344.29,347.95,346.02,347.95,0.03559,12.33
2014-11-01,320.0,347.95,347.95,320.0,5.66,1856.32
2014-11-02,320.0,325.19,320.0,323.94,0.1154,37.38
2014-11-03,323.94,325.19,323.94,325.0,4.97,1614.8
2014-11-04,325.0,330.0,325.0,325.0,16.87,5504.38
2014-11-05,325.0,348.2,325.0,328.2,9.73,3229.98
2014-11-06,328.2,349.17,328.2,348.0,0.04009,13.98
2014-11-07,333.0,348.0,348.0,347.08,6.6,2225.92
2014-11-08,330.16,350.0,347.08,350.0,4.81,1655.51
2014-11-09,338.66,350.0,350.0,350.0,19.36,6726.49
2014-11-10,350.0,370.0,350.0,355.0,3.57,1260.8
2014-11-11,355.0,372.63,355.0,371.7,5.42,1991.38
2014-11-12,371.7,430.36,371.7,423.48,219.46,88844.04
2014-11-13,380.0,450.0,423.48,415.0,65.88,27127.89
2014-11-14,395.0,417.77,415.0,395.0,23.16,9488.21
2014-11-15,378.97,395.0,395.0,379.99,10.68,4048.07
2014-11-16,379.56,395.0,379.99,380.0,1.56,593.31
2014-11-17,376.0,414.26,380.0,400.0,25.27,10229.17
2014-11-18,370.39,400.0,400.0,375.02,13.23,5142.28
2014-11-19,375.02,392.96,375.02,390.0,0.9256,359.27
2014-11-20,354.33,390.0,390.0,354.38,67.07,24559.89
2014-11-21,342.66,360.0,354.38,360.0,1.64,587.06
2014-11-22,360.0,370.0,360.0,370.0,4.05,1459.46
2014-11-23,360.0,370.0,370.0,370.0,4.76,1747.9
2014-11-24,370.0,385.0,370.0,372.0,11.24,4219.66
2014-11-25,372.0,390.0,372.0,376.0,10.13,3932.92
2014-11-26,366.42,389.94,376.0,372.87,19.24,7396.48
2014-11-27,365.01,385.69,372.87,376.9,2.38,895.25
2014-11-28,360.52,387.0,376.9,387.0,23.27,8810.11
2014-11-29,379.09,387.0,387.0,379.09,4.2,1617.12
2014-11-30,379.09,386.32,379.09,386.32,0.001595,0.6163
2014-12-01,370.13,386.74,386.32,374.03,4.18,1562.33
2014-12-02,372.91,386.15,374.03,386.15,3.81,1435.93
2014-12-03,371.46,386.15,386.15,380.0,23.49,8843.44
2014-12-04,364.72,380.0,380.0,379.75,3.76,1394.61
2014-12-05,375.19,380.0,379.75,375.19,4.68,1768.28
2014-12-06,367.0,394.59,375.19,374.0,34.17,13120.0
2014-12-07,370.43,389.98,374.0,373.07,0.3818,142.55
2014-12-08,360.29,376.06,373.07,362.58,4.53,1677.74
2014-12-09,342.46,376.0,362.58,345.49,6.64,2331.56
2014-12-10,345.49,357.5,345.49,345.56,0.1607,56.77
2014-12-11,342.5,372.12,345.56,372.12,0.7364,261.57
2014-12-12,346.77,372.12,372.12,360.0,0.9118,326.82
